case_name,case_dir,gt_json,gt_MD_is_finite,gt_FA_is_finite,gt_uFA_is_finite,gt_C_c_is_finite,gt_C_MD_is_finite,missing_gt_count,missing_gt_any,cc_input_fa_nonfinite,cc_input_ufa_nonfinite,cc_input_ufa_le_zero,cc_input_fa_lt_zero
crossing_needles_2__signal_real_094,C:\SynQTI-IR\data\Results_2_MLP\crossing_needles_2\crossing_needles_2,C:\SynQTI-IR\data\Results_2_MLP\crossing_needles_2\crossing_needles_2\crossing_needles_2__crossing_needles_2__GT_params.json,True,True,True,True,True,0,False,False,False,False,False
crossing_needles_2__signal_real_095,C:\SynQTI-IR\data\Results_2_MLP\crossing_needles_2\crossing_needles_2,C:\SynQTI-IR\data\Results_2_MLP\crossing_needles_2\crossing_needles_2\crossing_needles_2__crossing_needles_2__GT_params.json,True,True,True,True,True,0,False,False,False,False,False
crossing_needles_2__signal_real_096,C:\SynQTI-IR\data\Results_2_MLP\crossing_needles_2\crossing_needles_2,C:\SynQTI-IR\data\Results_2_MLP\crossing_needles_2\crossing_needles_2\crossing_needles_2__crossing_needles_2__GT_params.json,True,True,True,True,True,0,False,False,False,False,False
crossing_needles_2__signal_real_097,C:\SynQTI-IR\data\Results_2_MLP\crossing_needles_2\crossing_needles_2,C:\SynQTI-IR\data\Results_2_MLP\crossing_needles_2\crossing_needles_2\crossing_needles_2__crossing_needles_2__GT_params.json,True,True,True,True,True,0,False,False,False,False,False
crossing_needles_2__signal_real_098,C:\SynQTI-IR\data\Results_2_MLP\crossing_needles_2\crossing_needles_2,C:\SynQTI-IR\data\Results_2_MLP\crossing_needles_2\crossing_needles_2\crossing_needles_2__crossing_needles_2__GT_params.json,True,True,True,True,True,0,False,False,False,False,False
crossing_needles_2__signal_real_099,C:\SynQTI-IR\data\Results_2_MLP\crossing_needles_2\crossing_needles_2,C:\SynQTI-IR\data\Results_2_MLP\crossing_needles_2\crossing_needles_2\crossing_needles_2__crossing_needles_2__GT_params.json,True,True,True,True,True,0,False,False,False,False,False
fanning_sticks_1500__signal_real_000,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500\fanning_sticks_1500__fanning_sticks_1500__GT_params.json,True,True,True,True,True,0,False,False,False,False,False
fanning_sticks_1500__signal_real_001,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500\fanning_sticks_1500__fanning_sticks_1500__GT_params.json,True,True,True,True,True,0,False,False,False,False,False
fanning_sticks_1500__signal_real_002,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500\fanning_sticks_1500__fanning_sticks_1500__GT_params.json,True,True,True,True,True,0,False,False,False,False,False
fanning_sticks_1500__signal_real_003,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500\fanning_sticks_1500__fanning_sticks_1500__GT_params.json,True,True,True,True,True,0,False,False,False,False,False
fanning_sticks_1500__signal_real_004,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500\fanning_sticks_1500__fanning_sticks_1500__GT_params.json,True,True,True,True,True,0,False,False,False,False,False
fanning_sticks_1500__signal_real_005,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500\fanning_sticks_1500__fanning_sticks_1500__GT_params.json,True,True,True,True,True,0,False,False,False,False,False
fanning_sticks_1500__signal_real_006,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500\fanning_sticks_1500__fanning_sticks_1500__GT_params.json,True,True,True,True,True,0,False,False,False,False,False
fanning_sticks_1500__signal_real_007,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500\fanning_sticks_1500__fanning_sticks_1500__GT_params.json,True,True,True,True,True,0,False,False,False,False,False
fanning_sticks_1500__signal_real_008,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500\fanning_sticks_1500__fanning_sticks_1500__GT_params.json,True,True,True,True,True,0,False,False,False,False,False
fanning_sticks_1500__signal_real_009,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500\fanning_sticks_1500__fanning_sticks_1500__GT_params.json,True,True,True,True,True,0,False,False,False,False,False
fanning_sticks_1500__signal_real_010,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500\fanning_sticks_1500__fanning_sticks_1500__GT_params.json,True,True,True,True,True,0,False,False,False,False,False
fanning_sticks_1500__signal_real_011,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500\fanning_sticks_1500__fanning_sticks_1500__GT_params.json,True,True,True,True,True,0,False,False,False,False,False
fanning_sticks_1500__signal_real_012,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500\fanning_sticks_1500__fanning_sticks_1500__GT_params.json,True,True,True,True,True,0,False,False,False,False,False
fanning_sticks_1500__signal_real_013,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500\fanning_sticks_1500__fanning_sticks_1500__GT_params.json,True,True,True,True,True,0,False,False,False,False,False
fanning_sticks_1500__signal_real_014,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500\fanning_sticks_1500__fanning_sticks_1500__GT_params.json,True,True,True,True,True,0,False,False,False,False,False
fanning_sticks_1500__signal_real_015,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500\fanning_sticks_1500__fanning_sticks_1500__GT_params.json,True,True,True,True,True,0,False,False,False,False,False
fanning_sticks_1500__signal_real_016,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500\fanning_sticks_1500__fanning_sticks_1500__GT_params.json,True,True,True,True,True,0,False,False,False,False,False
fanning_sticks_1500__signal_real_017,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500\fanning_sticks_1500__fanning_sticks_1500__GT_params.json,True,True,True,True,True,0,False,False,False,False,False
fanning_sticks_1500__signal_real_018,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500\fanning_sticks_1500__fanning_sticks_1500__GT_params.json,True,True,True,True,True,0,False,False,False,False,False
fanning_sticks_1500__signal_real_019,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500\fanning_sticks_1500__fanning_sticks_1500__GT_params.json,True,True,True,True,True,0,False,False,False,False,False
fanning_sticks_1500__signal_real_020,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500\fanning_sticks_1500__fanning_sticks_1500__GT_params.json,True,True,True,True,True,0,False,False,False,False,False
fanning_sticks_1500__signal_real_021,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500\fanning_sticks_1500__fanning_sticks_1500__GT_params.json,True,True,True,True,True,0,False,False,False,False,False
fanning_sticks_1500__signal_real_022,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500\fanning_sticks_1500__fanning_sticks_1500__GT_params.json,True,True,True,True,True,0,False,False,False,False,False
fanning_sticks_1500__signal_real_023,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500\fanning_sticks_1500__fanning_sticks_1500__GT_params.json,True,True,True,True,True,0,False,False,False,False,False
fanning_sticks_1500__signal_real_024,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500\fanning_sticks_1500__fanning_sticks_1500__GT_params.json,True,True,True,True,True,0,False,False,False,False,False
fanning_sticks_1500__signal_real_025,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500\fanning_sticks_1500__fanning_sticks_1500__GT_params.json,True,True,True,True,True,0,False,False,False,False,False
fanning_sticks_1500__signal_real_026,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500\fanning_sticks_1500__fanning_sticks_1500__GT_params.json,True,True,True,True,True,0,False,False,False,False,False
fanning_sticks_1500__signal_real_027,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500\fanning_sticks_1500__fanning_sticks_1500__GT_params.json,True,True,True,True,True,0,False,False,False,False,False
fanning_sticks_1500__signal_real_028,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500\fanning_sticks_1500__fanning_sticks_1500__GT_params.json,True,True,True,True,True,0,False,False,False,False,False
fanning_sticks_1500__signal_real_029,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500\fanning_sticks_1500__fanning_sticks_1500__GT_params.json,True,True,True,True,True,0,False,False,False,False,False
fanning_sticks_1500__signal_real_030,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500\fanning_sticks_1500__fanning_sticks_1500__GT_params.json,True,True,True,True,True,0,False,False,False,False,False
fanning_sticks_1500__signal_real_031,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500\fanning_sticks_1500__fanning_sticks_1500__GT_params.json,True,True,True,True,True,0,False,False,False,False,False
fanning_sticks_1500__signal_real_032,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500\fanning_sticks_1500__fanning_sticks_1500__GT_params.json,True,True,True,True,True,0,False,False,False,False,False
fanning_sticks_1500__signal_real_033,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500\fanning_sticks_1500__fanning_sticks_1500__GT_params.json,True,True,True,True,True,0,False,False,False,False,False
fanning_sticks_1500__signal_real_034,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500\fanning_sticks_1500__fanning_sticks_1500__GT_params.json,True,True,True,True,True,0,False,False,False,False,False
fanning_sticks_1500__signal_real_035,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500\fanning_sticks_1500__fanning_sticks_1500__GT_params.json,True,True,True,True,True,0,False,False,False,False,False
fanning_sticks_1500__signal_real_036,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500\fanning_sticks_1500__fanning_sticks_1500__GT_params.json,True,True,True,True,True,0,False,False,False,False,False
fanning_sticks_1500__signal_real_037,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500\fanning_sticks_1500__fanning_sticks_1500__GT_params.json,True,True,True,True,True,0,False,False,False,False,False
fanning_sticks_1500__signal_real_038,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500\fanning_sticks_1500__fanning_sticks_1500__GT_params.json,True,True,True,True,True,0,False,False,False,False,False
fanning_sticks_1500__signal_real_039,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500\fanning_sticks_1500__fanning_sticks_1500__GT_params.json,True,True,True,True,True,0,False,False,False,False,False
fanning_sticks_1500__signal_real_040,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500\fanning_sticks_1500__fanning_sticks_1500__GT_params.json,True,True,True,True,True,0,False,False,False,False,False
fanning_sticks_1500__signal_real_041,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500\fanning_sticks_1500__fanning_sticks_1500__GT_params.json,True,True,True,True,True,0,False,False,False,False,False
fanning_sticks_1500__signal_real_042,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500\fanning_sticks_1500__fanning_sticks_1500__GT_params.json,True,True,True,True,True,0,False,False,False,False,False
fanning_sticks_1500__signal_real_043,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500\fanning_sticks_1500__fanning_sticks_1500__GT_params.json,True,True,True,True,True,0,False,False,False,False,False
fanning_sticks_1500__signal_real_044,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500\fanning_sticks_1500__fanning_sticks_1500__GT_params.json,True,True,True,True,True,0,False,False,False,False,False
fanning_sticks_1500__signal_real_045,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500\fanning_sticks_1500__fanning_sticks_1500__GT_params.json,True,True,True,True,True,0,False,False,False,False,False
fanning_sticks_1500__signal_real_046,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500\fanning_sticks_1500__fanning_sticks_1500__GT_params.json,True,True,True,True,True,0,False,False,False,False,False
fanning_sticks_1500__signal_real_047,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500\fanning_sticks_1500__fanning_sticks_1500__GT_params.json,True,True,True,True,True,0,False,False,False,False,False
fanning_sticks_1500__signal_real_048,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500\fanning_sticks_1500__fanning_sticks_1500__GT_params.json,True,True,True,True,True,0,False,False,False,False,False
fanning_sticks_1500__signal_real_049,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500\fanning_sticks_1500__fanning_sticks_1500__GT_params.json,True,True,True,True,True,0,False,False,False,False,False
fanning_sticks_1500__signal_real_050,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500\fanning_sticks_1500__fanning_sticks_1500__GT_params.json,True,True,True,True,True,0,False,False,False,False,False
fanning_sticks_1500__signal_real_051,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500\fanning_sticks_1500__fanning_sticks_1500__GT_params.json,True,True,True,True,True,0,False,False,False,False,False
fanning_sticks_1500__signal_real_052,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500\fanning_sticks_1500__fanning_sticks_1500__GT_params.json,True,True,True,True,True,0,False,False,False,False,False
fanning_sticks_1500__signal_real_053,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500\fanning_sticks_1500__fanning_sticks_1500__GT_params.json,True,True,True,True,True,0,False,False,False,False,False
fanning_sticks_1500__signal_real_054,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500,C:\SynQTI-IR\data\Results_2_MLP\fanning_sticks_1500\fanning_sticks_1500\fanning_sticks_1500__fanning_sticks_1500__GT_params.json,True,True,True,True,True,0,False,False,False,False,False
